championId,win,ban,version
114,0,76,8.7
163,1,25,8.7
201,0,51,8.7
69,1,50,8.7
18,1,121,8.7
44,0,25,8.7
121,1,13,8.7
122,0,-1,8.7
78,0,50,8.7
7,1,76,8.7
69,1,38,8.7
498,1,13,8.7
121,1,24,8.7
164,1,24,8.7
72,0,-1,8.7
150,1,39,8.7
516,0,39,8.7
29,1,8,8.7
51,1,12,8.7
4,1,50,8.7
14,1,76,8.7
59,1,145,8.7
76,1,136,8.7
67,1,114,8.7
412,1,2,8.7
236,0,25,8.7
22,1,38,8.7
9,0,121,8.7
121,0,50,8.7
2,1,223,8.7
27,1,76,8.7
12,0,39,8.7
21,1,51,8.7
4,0,25,8.7
201,0,154,8.7
92,0,5,8.7
43,1,38,8.7
104,1,50,8.7
81,0,5,8.7
39,1,50,8.7
48,0,76,8.7
7,1,164,8.7
4,0,21,8.7
91,1,41,8.7
15,0,29,8.7
112,0,92,8.7
16,1,498,8.7
114,1,497,8.7
267,0,145,8.7
2,0,50,8.7
13,1,39,8.7
12,0,41,8.6
163,0,164,8.6
163,1,76,8.6
59,1,163,8.6
53,0,14,8.6
143,0,202,8.6
163,1,51,8.6
58,1,154,8.6
50,1,-1,8.6
81,0,44,8.6
164,0,145,8.6
4,1,497,8.6
38,1,-1,8.6
31,0,50,8.6
110,1,121,8.6
81,1,41,8.6
19,0,164,8.6
59,1,114,8.6
16,0,41,8.6
25,1,41,8.6
81,1,164,8.6
76,1,-1,8.6
3,1,51,8.6
41,1,223,8.6
105,0,16,8.6
245,0,13,8.6
25,1,96,8.6
3,1,154,8.6
113,0,12,8.6
78,1,164,8.6
81,1,8,8.6
56,1,223,8.6
245,0,41,8.6
133,1,17,8.6
28,1,13,8.6
16,1,50,8.6
13,0,157,8.6
516,1,2,8.6
145,0,25,8.8
497,1,74,8.8
48,1,25,8.7
202,0,5,8.7
4,1,145,8.7
44,0,145,8.7
89,0,497,8.7
157,0,25,8.7
13,0,121,8.7
13,1,145,8.7
72,1,13,8.7
50,1,145,8.6
27,1,114,8.6
2,1,121,8.6
48,1,223,8.6
12,1,498,8.6
2,0,145,8.6
40,1,50,8.6
75,0,121,8.6
41,0,50,8.6
43,1,89,8.6
164,0,50,8.6
72,1,50,8.6
145,1,38,8.6
16,1,145,8.6
412,0,164,8.6
497,1,13,8.6
50,1,-1,8.6
69,1,164,8.6
24,0,163,8.6
81,0,163,8.6
16,1,266,8.8
16,1,497,8.8
34,1,-1,8.8
107,0,39,8.8
13,1,86,8.8
43,0,38,8.7
5,1,-1,8.7
145,1,497,8.7
41,0,76,8.7
24,0,145,8.7
240,1,157,8.6
27,1,497,8.6
164,1,223,8.5
81,0,121,8.8
202,0,145,8.7
268,1,164,8.7
121,1,50,8.7
114,1,50,8.6
157,1,268,8.6
25,0,121,8.6
12,0,-1,8.6
89,1,164,8.6
13,1,223,8.6
89,1,76,8.6
2,0,50,8.6
164,0,498,8.6
164,0,121,8.6
25,0,497,8.6
24,0,498,8.6
24,1,50,8.6
96,0,497,8.6
89,1,29,8.6
154,0,497,8.6
59,0,498,8.6
157,0,114,8.6
5,1,24,8.6
45,1,55,8.6
69,1,497,8.6
81,1,-1,8.6
268,0,13,8.6
142,1,164,8.6
98,0,-1,8.6
150,1,164,8.6
3,1,19,8.6
50,0,76,8.6
101,0,5,8.6
412,1,145,8.5
202,0,28,8.5
27,0,223,8.5
236,0,76,8.5
497,1,268,8.5
38,1,113,8.5
8,1,13,8.5
24,1,2,8.5
42,0,24,8.5
69,1,64,8.5
122,1,121,8.5
40,0,12,8.5
201,0,-1,8.5
18,0,121,8.5
40,0,50,8.5
91,1,121,8.5
121,0,412,8.5
51,1,14,8.5
136,1,164,8.5
117,1,157,8.5
5,1,497,8.5
42,0,121,8.5
89,0,498,8.5
18,1,121,8.5
5,0,164,8.5
143,0,201,8.5
2,1,498,8.5
7,0,114,8.5
48,0,164,8.8
497,0,145,8.7
223,0,13,8.7
20,0,2,8.7
145,1,498,8.7
113,1,14,8.6
5,1,164,8.6
516,0,223,8.6
103,1,268,8.6
222,1,5,8.6
61,0,2,8.6
58,1,50,8.6
223,0,157,8.6
11,0,-1,8.6
69,1,498,8.6
223,1,498,8.6
8,0,2,8.6
43,1,27,8.6
20,1,-1,8.6
51,0,14,8.8
41,0,24,8.8
24,1,25,8.8
222,1,498,8.7
202,0,498,8.7
89,0,223,8.7
13,0,142,8.7
4,0,145,8.7
154,0,121,8.7
268,0,223,8.7
223,0,41,8.7
18,0,145,8.7
202,0,145,8.6
81,1,223,8.6
81,1,72,8.6
202,1,110,8.6
201,1,25,8.6
5,1,2,8.6
64,0,121,8.6
114,1,41,8.6
13,0,164,8.6
6,0,223,8.6
58,1,121,8.6
4,1,121,8.6
48,1,51,8.6
14,1,13,8.6
4,1,41,8.6
8,0,-1,8.6
81,0,13,8.6
14,1,145,8.6
4,1,145,8.6
121,0,76,8.6
81,0,50,8.6
38,1,164,8.6
145,0,121,8.6
202,1,72,8.6
2,0,201,8.6
8,1,50,8.6
41,0,145,8.6
114,0,142,8.6
4,1,145,8.6
96,0,55,8.6
154,1,50,8.6
27,1,110,8.6
201,0,13,8.6
82,0,164,8.6
67,0,8,8.6
14,0,-1,8.6
38,1,154,8.6
114,1,-1,8.6
268,0,142,8.6
6,1,4,8.6
164,1,145,8.6
498,1,121,8.6
13,1,89,8.6
41,0,72,8.6
113,0,5,8.6
40,1,164,8.6
14,1,51,8.6
145,0,24,8.6
126,1,50,8.6
154,1,497,8.6
421,1,50,8.6
8,1,-1,8.6
202,0,498,8.6
58,1,4,8.6
34,0,5,8.6
64,0,150,8.6
42,1,121,8.6
67,0,498,8.6
498,1,154,8.6
113,0,238,8.6
67,1,41,8.6
53,1,121,8.6
4,1,164,8.6
81,1,497,8.8
2,1,33,8.8
72,1,164,8.8
69,1,48,8.7
110,1,107,8.6
81,0,37,8.6
50,1,145,8.6
497,1,-1,8.6
429,0,76,8.6
24,0,56,8.6
69,1,5,8.6
245,1,51,8.6
16,1,121,8.6
498,1,-1,8.6
18,1,202,8.6
50,0,41,8.6
25,1,41,8.6
145,1,122,8.6
498,1,-1,8.6
43,0,268,8.6
81,0,50,8.6
145,1,121,8.6
58,0,8,8.6
497,1,223,8.6
202,0,13,8.6
38,1,145,8.6
432,1,69,8.6
76,0,40,8.6
110,0,107,8.6
27,1,121,8.6
142,0,145,8.6
223,0,110,8.6
223,1,110,8.6
164,0,50,8.6
113,1,41,8.6
24,0,2,8.6
13,1,114,8.6
34,0,2,8.6
25,1,13,8.6
114,0,121,8.6
69,0,113,8.6
50,1,12,8.6
50,0,41,8.6
412,1,498,8.6
164,1,2,8.6
58,0,5,8.6
427,0,-1,8.6
113,0,-1,8.6
154,1,-1,8.6
412,0,76,8.6
13,0,498,8.6
126,1,163,8.6
40,1,12,8.6
40,0,268,8.6
43,0,110,8.6
145,1,121,8.6
498,1,81,8.6
112,0,13,8.6
5,0,121,8.6
121,1,13,8.6
4,1,113,8.6
134,1,76,8.5
41,1,13,8.5
51,0,41,8.5
268,0,-1,8.5
110,0,164,8.5
51,1,14,8.5
25,1,69,8.5
41,0,4,8.5
105,1,34,8.5
27,0,164,8.5
163,1,497,8.5
236,0,53,8.3
412,0,76,8.7
113,0,5,8.7
81,0,142,8.7
106,1,76,8.7
64,1,12,8.7
117,1,41,8.7
5,0,121,8.7
103,0,268,8.7
136,0,121,8.7
150,0,2,8.6
40,1,12,8.6
13,1,498,8.6
2,1,498,8.6
202,0,223,8.6
136,1,498,8.6
24,1,121,8.6
40,0,121,8.6
122,0,2,8.6
67,1,81,8.6
202,1,145,8.6
117,1,5,8.6
202,1,121,8.6
13,1,121,8.6
13,1,28,8.6
40,1,2,8.6
150,0,-1,8.6
3,0,498,8.6
497,0,86,8.6
4,1,-1,8.6
25,1,41,8.6
3,0,121,8.6
497,0,268,8.6
201,0,154,8.6
64,0,13,8.6
3,0,154,8.6
22,0,498,8.6
3,1,50,8.6
13,1,497,8.6
164,0,50,8.6
81,1,121,8.6
154,1,76,8.6
201,1,-1,8.5
41,0,498,8.5
164,1,157,8.5
81,1,13,8.5
145,0,76,8.5
268,1,121,8.5
81,1,145,8.5
117,1,41,8.5
40,0,50,8.5
50,1,126,8.5
50,1,13,8.5
51,0,86,8.5
40,1,76,8.5
3,0,114,8.5
412,0,7,8.5
51,0,50,8.5
40,1,164,8.5
142,1,498,8.5
267,0,13,8.5
51,1,8,8.5
223,0,121,8.5
33,0,121,8.5
429,0,164,8.5
12,1,-1,8.5
164,1,33,8.5
28,1,38,8.5
117,1,28,8.5
145,0,81,8.5
31,1,56,8.4
90,0,14,8.4
51,0,-1,8.4
40,1,412,8.4
51,1,28,8.4
268,0,121,8.4
117,1,53,8.4
13,0,498,8.4
27,0,121,8.3
201,0,76,8.3
51,0,81,8.3
29,1,164,8.3
114,0,-1,8.3
412,0,-1,8.7
497,0,154,8.6
104,0,497,8.6
69,0,145,8.6
202,1,51,8.6
121,0,76,8.5
154,0,-1,8.5
223,1,498,8.5
44,0,121,8.5
41,0,3,8.5
72,0,-1,8.5
498,0,-1,8.5
24,0,-1,8.5
14,1,13,8.5
42,0,113,8.5
18,1,412,8.4
110,1,41,8.4
498,0,48,8.4
81,0,13,8.4
110,0,154,8.4
110,1,154,8.4
12,0,13,8.4
498,0,110,8.4
201,0,164,8.4
81,1,223,8.4
498,1,12,8.4
51,0,497,8.4
12,1,223,8.4
110,0,121,8.4
223,1,-1,8.4
50,1,-1,8.4
81,0,268,8.4
14,0,76,8.4
498,1,14,8.4
126,1,121,8.4
67,1,41,8.4
119,1,20,8.4
78,1,28,8.4
113,0,164,8.4
110,1,28,8.4
81,1,498,8.4
38,1,41,8.4
110,0,498,8.4
110,1,-1,8.4
51,0,76,8.4
50,0,55,8.4
42,0,14,8.4
89,1,28,8.4
110,0,-1,8.4
43,1,268,8.4
223,0,-1,8.4
268,0,81,8.4
121,1,13,8.4
154,1,13,8.4
12,1,114,8.4
81,1,41,8.4
114,0,121,8.4
12,1,-1,8.4
14,1,7,8.4
113,1,41,8.4
154,1,223,8.4
4,1,498,8.4
18,0,81,8.4
50,1,164,8.4
163,1,105,8.4
12,1,81,8.4
51,0,267,8.4
13,1,41,8.4
81,1,497,8.4
67,1,201,8.4
163,1,41,8.4
113,1,498,8.4
122,0,110,8.4
122,0,164,8.4
121,1,498,8.4
154,0,41,8.4
110,0,121,8.4
25,0,223,8.4
13,1,-1,8.4
150,0,41,8.4
157,0,498,8.4
150,1,-1,8.4
14,1,72,8.4
4,1,498,8.4
53,0,51,8.4
24,0,164,8.4
42,1,55,8.4
59,0,497,8.4
113,1,5,8.8
81,0,142,8.8
28,0,25,8.8
121,0,-1,8.7
121,0,497,8.7
240,1,24,8.7
51,1,25,8.6
58,0,41,8.6
113,0,2,8.5
38,0,164,8.5
76,0,121,8.7
78,0,223,8.7
48,1,13,8.7
202,1,114,8.7
51,1,13,8.7
157,0,145,8.7
81,0,13,8.7
498,0,69,8.7
516,1,498,8.7
40,0,-1,8.6
16,0,2,8.6
5,1,13,8.6
78,1,164,8.6
15,0,86,8.6
163,0,145,8.6
41,1,498,8.6
102,1,113,8.6
145,0,121,8.6
201,1,-1,8.6
15,0,114,8.6
154,0,13,8.6
2,1,-1,8.6
19,0,41,8.6
498,1,50,8.6
117,1,223,8.6
72,0,13,8.6
31,0,8,8.6
498,0,76,8.6
24,0,-1,8.6
202,0,24,8.6
150,0,164,8.6
81,0,202,8.6
498,1,-1,8.6
13,1,28,8.6
114,1,76,8.6
201,0,50,8.6
13,0,498,8.6
12,0,498,8.5
121,0,76,8.5
2,1,110,8.5
81,0,12,8.5
498,0,-1,8.5
154,1,498,8.5
41,0,497,8.5
114,0,14,8.5
412,0,121,8.5
238,0,-1,8.5
81,0,164,8.5
142,0,34,8.5
134,1,105,8.5
69,1,121,8.5
164,1,122,8.5
2,1,-1,8.5
13,0,69,8.5
164,0,-1,8.5
18,1,498,8.5
58,0,41,8.5
89,0,110,8.5
163,1,76,8.5
201,1,55,8.5
28,1,114,8.5
81,1,28,8.5
164,0,412,8.5
14,0,96,8.5
81,0,14,8.5
41,1,13,8.5
12,1,114,8.5
201,0,81,8.5
64,0,150,8.5
121,1,41,8.5
2,1,28,8.5
163,1,28,8.5
76,0,3,8.5
48,1,2,8.5
69,1,145,8.5
498,1,3,8.5
43,0,41,8.5
164,0,3,8.5
498,0,28,8.5
81,1,497,8.5
4,1,14,8.5
14,0,154,8.4
40,0,223,8.4
3,0,76,8.4
497,1,13,8.4
14,0,72,8.4
164,0,-1,8.4
59,0,121,8.4
14,1,13,8.4
201,0,76,8.4
420,0,142,8.3
112,1,12,8.3
223,1,16,8.3
13,1,-1,8.7
64,1,50,8.7
12,0,145,8.7
236,1,27,8.7
2,1,76,8.7
202,1,412,8.7
48,0,5,8.7
50,0,81,8.7
163,1,2,8.7
113,1,41,8.7
57,1,-1,8.8
39,0,145,8.8
105,0,145,8.8
134,0,497,8.8
142,1,-1,8.8
39,0,80,8.8
41,0,145,8.8
516,1,105,8.8
2,0,164,8.8
421,0,223,8.8
13,1,145,8.8
164,0,5,8.8
202,0,104,8.8
13,1,-1,8.8
40,1,497,8.8
78,1,157,8.8
43,1,5,8.8
5,1,39,8.8
163,0,38,8.8
164,1,13,8.8
143,1,498,8.8
24,0,27,8.8
136,0,58,8.8
25,1,13,8.7
145,1,25,8.7
8,0,39,8.7
412,0,223,8.7
48,1,12,8.7
117,0,14,8.7
12,1,39,8.7
51,0,68,8.7
42,1,-1,8.7
16,1,-1,8.7
43,0,13,8.7
23,0,497,8.7
121,1,76,8.4
223,1,81,8.4
96,0,-1,8.4
81,1,13,8.4
42,0,38,8.4
64,0,110,8.4
18,0,498,8.4
41,1,13,8.4
24,0,164,8.4
122,1,41,8.4
42,0,121,8.4
412,0,3,8.5
121,0,41,8.5
40,0,498,8.5
41,1,-1,8.5
164,0,13,8.5
13,1,497,8.5
25,1,113,8.5
72,1,41,8.5
2,1,38,8.5
112,1,145,8.5
113,0,-1,8.5
13,0,497,8.5
164,0,28,8.8
72,1,420,8.8
121,1,-1,8.8
3,1,157,8.8
112,1,498,8.8
145,0,164,8.8
76,1,145,8.8
202,0,25,8.8
81,0,41,8.8
164,0,157,8.8
14,1,39,8.8
25,1,72,8.8
163,1,5,8.7
13,1,516,8.7
105,0,121,8.7
51,1,50,8.7
245,1,13,8.7
81,1,13,8.7
13,1,27,8.7
3,0,69,8.7
2,0,-1,8.7
64,1,145,8.7
201,0,497,8.7
201,0,13,8.6
13,0,-1,8.6
202,1,145,8.6
202,0,44,8.6
90,1,497,8.6
40,0,157,8.6
202,1,27,8.6
12,1,163,8.6
114,1,14,8.6
157,1,69,8.6
48,1,164,8.6
72,0,-1,8.6
498,1,136,8.8
121,0,497,8.8
236,0,5,8.8
110,0,81,8.7
53,0,121,8.7
113,1,121,8.7
164,1,51,8.8
8,0,164,8.8
142,0,13,8.8
164,0,497,8.8
497,0,114,8.8
7,0,13,8.8
39,1,497,8.8
163,0,122,8.8
2,1,121,8.8
497,0,122,8.8
41,0,145,8.8
266,1,26,8.8
497,0,145,8.8
41,1,164,8.8
202,1,145,8.8
15,0,-1,8.8
51,1,121,8.8
164,1,105,8.8
164,1,13,8.8
7,0,114,8.8
90,1,13,8.8
145,0,39,8.8
114,0,39,8.8
4,1,41,8.8
27,0,5,8.8
121,0,39,8.8
136,1,39,8.7
121,1,12,8.7
2,0,-1,8.7
126,1,24,8.7
40,1,25,8.7
81,1,5,8.7
69,1,39,8.7
498,1,114,8.7
157,1,497,8.7
64,0,25,8.8
223,1,76,8.6
121,0,30,8.6
40,1,30,8.6
2,0,412,8.6
24,1,91,8.6
113,0,2,8.6
72,0,-1,8.6
58,0,14,8.5
41,0,58,8.5
516,0,81,8.5
201,1,-1,8.5
42,0,223,8.5
13,1,223,8.6
201,0,121,8.6
222,1,13,8.6
145,0,14,8.6
51,1,5,8.6
202,0,497,8.6
76,1,164,8.6
81,1,113,8.6
25,1,13,8.6
59,0,110,8.6
7,1,136,8.6
72,0,498,8.6
81,0,497,8.8
202,0,-1,8.8
76,0,13,8.8
5,1,-1,8.8
76,0,-1,8.8
157,1,145,8.8
7,0,164,8.8
13,0,145,8.8
34,0,25,8.8
43,1,145,8.8
12,0,50,8.8
51,0,39,8.8
5,1,121,8.7
50,0,498,8.7
497,1,145,8.7
163,0,121,8.7
427,0,5,8.8
43,1,497,8.8
3,0,145,8.8
121,1,-1,8.8
516,0,164,8.8
145,0,142,8.8
498,0,163,8.8
201,0,-1,8.8
63,0,-1,8.8
7,1,76,8.8
48,1,41,8.8
24,0,13,8.8
76,0,25,8.8
105,1,39,8.8
150,1,121,8.8
8,0,2,8.8
267,0,60,8.8
222,0,121,8.8
236,0,5,8.8
13,1,5,8.8
81,1,50,8.6
89,1,497,8.6
13,1,145,8.6
85,1,163,8.6
161,0,154,8.6
50,0,114,8.6
2,1,113,8.6
50,1,-1,8.6
28,1,33,8.8
28,1,9,8.8
12,1,-1,8.5
497,0,121,8.5
38,1,72,8.5
81,0,498,8.5
236,0,497,8.5
51,1,164,8.5
81,0,38,8.5
72,1,7,8.5
497,1,50,8.5
18,0,498,8.5
154,0,76,8.5
222,1,121,8.8
43,1,157,8.8
5,0,142,8.8
107,1,164,8.8
145,1,27,8.8
114,0,86,8.8
81,1,145,8.8
4,1,121,8.8
18,0,164,8.8
41,1,164,8.8
18,0,7,8.8
42,0,13,8.5
51,0,-1,8.5
223,0,110,8.5
41,1,163,8.5
14,1,223,8.5
143,0,2,8.5
201,0,163,8.5
122,1,41,8.5
89,0,-1,8.5
51,0,164,8.5
150,0,50,8.5
2,0,164,8.5
44,1,497,8.5
114,0,13,8.5
113,0,86,8.5
81,1,14,8.5
142,1,-1,8.5
16,1,497,8.5
110,1,268,8.5
498,0,201,8.5
142,0,238,8.5
113,0,-1,8.5
25,1,78,8.8
2,1,142,8.8
3,1,5,8.8
72,1,25,8.8
516,1,41,8.8
497,0,164,8.8
8,0,48,8.8
12,1,164,8.8
7,0,12,8.8
201,0,145,8.8
202,0,164,8.5
24,0,164,8.5
38,1,76,8.5
38,1,29,8.5
110,0,76,8.5
41,1,121,8.5
81,0,14,8.5
114,1,51,8.5
163,1,39,8.7
497,1,25,8.7
36,1,39,8.7
16,0,-1,8.7
163,1,121,8.6
63,1,13,8.6
98,0,25,8.6
44,1,50,8.6
43,0,5,8.6
104,1,24,8.6
48,0,27,8.6
134,0,223,8.6
150,1,16,8.6
154,0,498,8.6
113,0,164,8.6
164,0,50,8.6
43,1,44,8.6
14,1,-1,8.6
14,1,145,8.6
164,0,12,8.6
110,1,50,8.6
19,0,51,8.6
12,0,2,8.6
142,1,121,8.6
24,0,164,8.6
13,0,81,8.6
53,0,69,8.6
163,0,41,8.6
268,0,5,8.6
122,1,51,8.6
3,0,72,8.7
203,0,-1,8.7
164,1,39,8.7
202,1,86,8.7
81,0,25,8.7
24,0,121,8.7
145,0,48,8.6
164,1,-1,8.6
64,1,-1,8.6
105,1,13,8.6
69,0,-1,8.6
14,1,157,8.6
50,1,-1,8.6
24,0,12,8.6
202,0,12,8.6
202,0,27,8.6
48,1,5,8.6
31,0,105,8.6
14,0,145,8.6
110,1,498,8.6
24,0,498,8.6
50,1,-1,8.6
202,0,-1,8.6
2,0,164,8.6
5,1,121,8.6
14,0,50,8.6
142,0,145,8.6
38,1,498,8.6
2,0,223,8.6
150,1,24,8.6
113,0,2,8.6
114,1,50,8.7
51,0,39,8.7
498,1,164,8.7
50,1,13,8.7
114,1,5,8.6
497,0,24,8.6
114,1,51,8.6
498,0,113,8.6
14,1,105,8.6
81,1,12,8.6
14,1,110,8.6
25,0,-1,8.8
78,0,13,8.8
18,1,13,8.8
13,1,164,8.8
43,0,41,8.8
81,0,13,8.8
51,0,121,8.8
76,0,5,8.8
154,1,9,8.8
24,1,145,8.8
76,0,497,8.8
201,0,164,8.7
18,0,2,8.5
14,1,41,8.5
12,0,223,8.5
40,1,-1,8.5
14,1,29,8.5
121,0,223,8.5
121,0,268,8.5
3,0,8,8.5
25,0,497,8.5
121,0,25,8.8
39,0,497,8.8
90,1,497,8.8
127,1,223,8.8
105,1,498,8.8
498,1,5,8.8
164,1,39,8.7
48,0,498,8.7
13,0,50,8.6
81,1,-1,8.6
18,0,76,8.6
69,0,145,8.8
136,0,-1,8.8
121,1,13,8.8
157,0,164,8.8
2,1,157,8.8
43,1,121,8.8
28,1,76,8.7
13,1,268,8.6
202,0,121,8.6
223,1,-1,8.6
245,0,497,8.6
412,0,-1,8.5
40,1,163,8.5
41,0,497,8.5
69,0,13,8.5
30,0,110,8.4
14,1,164,8.4
59,1,4,8.4
30,1,497,8.4
43,1,14,8.4
81,0,164,8.4
24,1,498,8.4
110,0,268,8.4
113,0,-1,8.4
150,1,3,8.4
268,0,105,8.4
18,1,41,8.4
163,1,-1,8.4
41,0,12,8.4
163,1,24,8.4
8,0,55,8.4
201,1,3,8.5
18,0,72,8.5
18,1,498,8.5
497,0,-1,8.5
201,0,-1,8.5
69,0,498,8.5
114,1,2,8.5
41,1,72,8.5
154,0,164,8.5
2,0,41,8.5
5,0,223,8.6
122,0,2,8.6
122,1,41,8.6
50,0,13,8.6
145,1,40,8.6
58,0,72,8.6
145,1,24,8.6
161,1,34,8.6
3,1,50,8.6
105,0,13,8.6
2,1,412,8.6
154,0,50,8.6
18,0,2,8.5
76,1,150,8.5
64,1,38,8.5
122,0,41,8.5
122,1,28,8.5
201,0,13,8.5
3,1,30,8.5
164,1,24,8.5
498,1,41,8.5
76,0,-1,8.5
3,0,102,8.7
51,1,24,8.7
497,0,-1,8.7
64,0,8,8.7
67,1,121,8.6
27,1,41,8.6
163,0,41,8.6
12,1,2,8.6
19,0,55,8.6
121,1,3,8.6
79,0,-1,8.5
12,1,110,8.5
14,0,13,8.5
24,1,41,8.8
202,1,2,8.6
201,1,51,8.6
150,0,268,8.6
163,0,145,8.6
12,0,121,8.5
141,1,145,8.8
81,0,145,8.8
150,0,-1,8.8
48,0,164,8.8
7,1,39,8.8
34,1,-1,8.8
145,0,121,8.7
81,0,145,8.7
2,1,498,8.6
72,1,164,8.6
43,1,157,8.6
157,1,41,8.6
412,1,-1,8.6
81,1,28,8.6
102,0,163,8.6
51,0,7,8.8
39,0,145,8.8
43,1,498,8.8
114,1,-1,8.8
81,0,121,8.8
5,1,-1,8.8
201,0,76,8.8
43,1,497,8.8
136,1,41,8.8
63,1,145,8.8
72,0,121,8.8
14,0,497,8.8
498,0,7,8.8
142,0,39,8.8
114,0,121,8.8
516,0,-1,8.8
201,0,25,8.8
38,0,145,8.8
12,1,13,8.8
223,0,14,8.5
50,0,76,8.5
12,1,41,8.5
16,1,107,8.5
106,1,41,8.5
268,0,121,8.5
50,1,14,8.5
18,1,268,8.5
41,0,113,8.5
412,1,13,8.5
420,0,41,8.8
16,0,27,8.8
105,1,114,8.8
267,0,142,8.8
16,1,497,8.8
13,1,8,8.8
43,1,145,8.8
5,1,25,8.8
104,1,50,8.8
516,0,7,8.8
432,0,25,8.8
41,1,-1,8.7
81,1,164,8.7
498,1,164,8.7
8,1,13,8.7
40,1,497,8.7
13,1,25,8.7
81,0,5,8.7
18,0,41,8.7
121,1,55,8.7
5,1,-1,8.7
114,1,13,8.7
110,1,-1,8.5
67,0,-1,8.5
43,0,72,8.7
48,1,-1,8.7
2,1,13,8.7
498,0,145,8.7
202,1,145,8.6
41,1,164,8.6
38,1,50,8.8
142,1,223,8.8
43,1,164,8.8
112,0,145,8.7
16,0,12,8.7
201,0,164,8.7
42,1,164,8.7
81,0,53,8.7
201,1,-1,8.7
497,1,121,8.7
24,0,110,8.5
5,1,154,8.5
201,0,-1,8.5
201,1,163,8.5
58,0,41,8.5
51,0,86,8.5
150,0,121,8.5
5,1,38,8.5
14,0,498,8.5
107,0,121,8.5
40,1,7,8.5
3,0,76,8.8
164,1,24,8.8
27,1,25,8.8
8,0,28,8.8
498,0,421,8.8
41,1,157,8.8
13,1,7,8.8
105,0,5,8.8
27,1,-1,8.8
30,1,13,8.8
157,0,3,8.8
150,0,5,8.8
201,1,13,8.5
18,0,55,8.5
41,1,-1,8.5
105,1,121,8.5
498,0,-1,8.5
498,1,12,8.5
81,1,142,8.5
5,1,39,8.8
24,1,2,8.8
145,1,121,8.8
4,1,16,8.8
254,0,164,8.8
113,0,145,8.7
25,1,76,8.7
13,1,5,8.7
43,0,222,8.7
113,0,41,8.7
41,0,145,8.7
40,0,13,8.7
3,1,51,8.7
53,0,25,8.7
498,0,-1,8.7
2,1,-1,8.4
164,0,201,8.4
81,0,121,8.4
163,1,11,8.4
6,0,114,8.4
76,1,13,8.4
41,1,-1,8.4
223,0,51,8.4
164,1,114,8.4
117,0,201,8.4
14,1,150,8.4
497,1,145,8.8
39,1,-1,8.8
119,0,25,8.8
72,0,164,8.7
223,1,121,8.7
142,0,497,8.7
427,1,145,8.7
114,1,24,8.7
14,1,13,8.7
54,1,51,8.7
41,1,13,8.7
113,0,142,8.7
104,0,86,8.7
498,0,223,8.7
202,0,2,8.7
164,1,223,8.7
113,1,39,8.7
27,0,-1,8.7
98,1,163,8.7
40,1,223,8.6
142,0,498,8.6
43,0,202,8.6
2,0,25,8.6
104,0,429,8.6
110,0,121,8.6
163,0,240,8.6
202,1,2,8.6
13,1,2,8.6
5,1,2,8.6
51,1,164,8.6
81,0,38,8.6
81,0,121,8.8
164,0,121,8.8
40,1,497,8.8
142,0,41,8.8
12,0,-1,8.8
26,0,142,8.8
48,1,25,8.8
8,0,39,8.8
13,1,121,8.8
81,1,13,8.8
14,0,145,8.8
143,0,-1,8.8
103,1,41,8.8
39,0,429,8.8
498,0,145,8.8
81,0,41,8.8
117,0,-1,8.8
157,0,7,8.8
8,1,121,8.8
143,1,12,8.8
7,1,13,8.8
24,0,41,8.5
30,0,27,8.8
51,0,69,8.8
4,1,27,8.8
202,1,164,8.8
150,1,114,8.8
64,1,105,8.8
91,0,28,8.8
40,1,5,8.7
13,1,51,8.7
5,1,80,8.7
110,1,145,8.7
50,1,145,8.7
5,0,8,8.7
114,1,41,8.7
18,1,12,8.6
142,0,223,8.6
105,1,38,8.6
145,0,41,8.6
2,1,-1,8.6
51,0,8,8.6
34,1,498,8.6
145,0,51,8.6
59,1,145,8.6
4,0,8,8.6
202,1,51,8.7
41,1,121,8.7
64,0,497,8.7
119,0,24,8.7
25,0,13,8.7
236,0,25,8.7
81,1,164,8.7
164,1,145,8.7
22,0,12,8.7
223,1,13,8.7
51,1,81,8.5
110,1,223,8.5
7,1,13,8.5
163,1,121,8.5
81,1,154,8.5
119,1,2,8.5
497,1,-1,8.5
497,1,223,8.5
223,0,164,8.5
497,1,81,8.5
164,1,14,8.5
8,0,51,8.7
81,0,223,8.7
119,0,39,8.7
25,1,223,8.7
41,0,24,8.6
164,0,121,8.6
76,1,28,8.6
48,0,3,8.6
13,1,2,8.6
497,1,41,8.6
27,0,164,8.6
81,1,497,8.6
110,0,104,8.8
201,0,497,8.8
201,0,145,8.8
51,1,28,8.8
121,0,145,8.8
245,1,25,8.8
81,1,-1,8.8
163,1,145,8.8
64,1,497,8.8
90,0,-1,8.8
39,1,498,8.7
58,1,121,8.7
50,0,13,8.7
41,0,2,8.7
12,1,105,8.6
157,1,51,8.8
24,0,28,8.8
119,1,145,8.8
223,0,121,8.8
64,1,-1,8.8
127,0,13,8.8
103,0,39,8.8
105,0,2,8.8
40,0,30,8.7
20,0,50,8.7
497,0,-1,8.7
8,0,498,8.7
41,0,12,8.7
105,0,223,8.6
64,1,24,8.6
133,0,223,8.6
110,1,145,8.6
164,0,-1,8.6
163,1,145,8.6
81,1,104,8.8
12,0,163,8.7
24,0,13,8.6
51,1,2,8.6
